id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
83,03915.wav,"Rahmat senga. Sen orqali men hozir dasturlash asoslarini o'rganib oldim. Rahmat. Endi menga birorta topshiriq bergin, men birorta topshiriqlarni bajarayin sen bilan, deb savol bersam, u menga beshta topshiriq berdi.","rahmat senga. Sen orqali men hozir dasturlash asoslarini o'rganib oldim. Rahmat. Endi menga birorta topshiriq bergin, men birorta topshiriqni bajarayin sen bilan deb savol bersam, u menga beshta topshiriq berdi.",rahmat senga sen orqali men hozir dasturlash asoslarini o'rganib oldim rahmat endi menga birorta topshiriq bergin men birorta topshiriqlarni bajarayin sen bilan deb savol bersam u menga beshta topshiriq berdi,rahmat senga sen orqali men hozir dasturlash asoslarini o'rganib oldim rahmat endi menga birorta topshiriq bergin men birorta topshiriqni bajarayin sen bilan deb savol bersam u menga beshta topshiriq berdi,0.0333,0.9927,15.3226875,"Rahmat senga. Sen orqali men hozir dasturlash asoslarini o'rganib oldim. Rahmat. Endi menga birorta topshiriq bergin, men birorta topshiriqlarni bajarayin sen bilan, deb savol bersam, u menga beshta topshiriq berdi."
84,15794.wav,"bo'lganman. Yoshligimdan shu sport maktablarida o'qiganman ikki yil. Keyin Toshkent shaharda klubda o'ynaganman. Keyinchalik u yoqda ozgina kelishmovchilik bo'lib qolgan. Keyin Ukrainaga ketganman. Portugaliyaning klubida o'ynaganman, Benfikada akademiyasida.","bo'lganman.
Yoshligimdan shu sport maktablarida o'qiganman, ikki yil.
Keyin Toshkentdagi shaharda klublarda o'ynaganman.
Keyinchalik u yoqda ozgina kelishmovchilik bo'lib qolgan.
Keyin Ukrainaga ketganman.
Portugaliyaning klubida o'ynaganman, Benfikada, akademiyasida.",bo'lganman yoshligimdan shu sport maktablarida o'qiganman ikki yil keyin toshkent shaharda klubda o'ynaganman keyinchalik u yoqda ozgina kelishmovchilik bo'lib qolgan keyin ukrainaga ketganman portugaliyaning klubida o'ynaganman benfikada akademiyasida,bo'lganman yoshligimdan shu sport maktablarida o'qiganman ikki yil keyin toshkentdagi shaharda klublarda o'ynaganman keyinchalik u yoqda ozgina kelishmovchilik bo'lib qolgan keyin ukrainaga ketganman portugaliyaning klubida o'ynaganman benfikada akademiyasida,0.0714,0.9315,18.8426875,"bo'lganman. Yoshligimdan shu sport maktablarida o'qiganman ikki yil. Keyin Toshkentdagi shaharda klublarda o'ynaganman. Keyinchalik u yoqda ozgina kelishmovchilik bo'lib qolgan. Keyin Ukrainaga ketganman. Portugaliyaning klubida o'ynaganman, Benfikada akademiyasida."
85,05115.wav,"balandlik 9 nisbatdaligini ko'rishimiz mumkin va albatta bu haqida ko'proq ma'lumot olish uchun Bootstrapning sahifasiga o'tib, helpers ratio va bu yerda ular haqida yanada ko'proq ma'lumotga ega bo'lishingiz mumkin ekan. Va endi oxirgi ko'radiganimiz bu position klasslari.","balandlik toʻqqiz nisbatdaligini koʻrishimiz mumkin. Va albatta bu haqida koʻproq maʼlumot olish uchun bootstrapning sahifasiga oʻtib, helpers, ratio va bu yerda ular haqida yanada koʻproq maʼlumotga ega boʻlishingiz mumkin ekan. Va endi oxiri koʻradiganimiz bu position klasslari.",balandlik to'qqiz nisbatdaligini ko'rishimiz mumkin va albatta bu haqida ko'proq ma'lumot olish uchun bootstrapning sahifasiga o'tib helpers ratio va bu yerda ular haqida yanada ko'proq ma'lumotga ega bo'lishingiz mumkin ekan va endi oxirgi ko'radiganimiz bu position klasslari,balandlik to'qqiz nisbatdaligini ko'rishimiz mumkin va albatta bu haqida ko'proq ma'lumot olish uchun bootstrapning sahifasiga o'tib helpers ratio va bu yerda ular haqida yanada ko'proq ma'lumotga ega bo'lishingiz mumkin ekan va endi oxiri ko'radiganimiz bu position klasslari,0.027,0.8608,18.5866875,"balandlik 9 nisbatdaligini ko'rishimiz mumkin va albatta bu haqida ko'proq ma'lumot olish uchun Bootstrapning sahifasiga o'tib, helpers ratio va bu yerda ular haqida yanada ko'proq ma'lumotga ega bo'lishingiz mumkin ekan. Va endi oxirgi ko'radiganimiz bu position klasslari."
86,07038.wav,"Vazirlar Mahkamasini qarori bor, 295-qaror. Bu necha yil bo'lib ketdi qabul qilinganiga. O'sha yerda nizom bor. Masalan, shu axborotlashtirish ob'ektlarida qanaqa qilib himoya qilish kerak ma'lumotlarni. Shu jumladan, moliya tizimida","Vazirlar Mahkamasini qarori bor, 295-qaror. Bu necha yil boʻlib ketdi qabul qilinganligi. Oʻsha yerda nizom bor. Masalan, shu axborotlashtirish obyektlarida qanaqa qilib himoya qilish kerak maʼlumotlarni, shu jumladan, moliya tizimida,",vazirlar mahkamasini qarori bor ikki yuz to'qson beshinchi qaror bu necha yil bo'lib ketdi qabul qilinganiga o'sha yerda nizom bor masalan shu axborotlashtirish ob'ektlarida qanaqa qilib himoya qilish kerak ma'lumotlarni shu jumladan moliya tizimida,vazirlar mahkamasini qarori bor ikki yuz to'qson beshinchi qaror bu necha yil bo'lib ketdi qabul qilinganligi o'sha yerda nizom bor masalan shu axborotlashtirish obyektlarida qanaqa qilib himoya qilish kerak ma'lumotlarni shu jumladan moliya tizimida,0.0588,0.99,15.2586875,"Vazirlar Mahkamasini qarori bor, 295-qaror. Bu necha yil bo'lib ketdi qabul qilinganiga. O'sha yerda nizom bor. Masalan, shu axborotlashtirish obyektlarida qanaqa qilib himoya qilish kerak ma'lumotlarni. Shu jumladan, moliya tizimida"
87,13969.wav,"Ustozlarni viloyatlarga tashrif haqida ham ma'lumot bersangiz. Bu haqida, xudo xohlasa, Mahorfest kanalida postlarimiz chiqadi, kuzatib boringlar. Har kuni darslar kechki paytlar joylanyapti. Agar kech qoladigan bo'lsa, ertasi kuni. Bizlar","ustozlarni viloyatlarga tashrifi haqida ham ma'lumot bersangiz.
Bu haqida, Xudo xohlasa, Mohir Fest kanalida postlarimiz chiqadi.
Kuzatib boringlar.
Har kuni darslar kechki paytlar joylanyapti.
Agar kech qoladigan boʻlsa, ertasi kuni.
bizlar",ustozlarni viloyatlarga tashrif haqida ham ma'lumot bersangiz bu haqida xudo xohlasa mahorfest kanalida postlarimiz chiqadi kuzatib boringlar har kuni darslar kechki paytlar joylanyapti agar kech qoladigan bo'lsa ertasi kuni bizlar,ustozlarni viloyatlarga tashrifi haqida ham ma'lumot bersangiz bu haqida xudo xohlasa mohir fest kanalida postlarimiz chiqadi kuzatib boringlar har kuni darslar kechki paytlar joylanyapti agar kech qoladigan bo'lsa ertasi kuni bizlar,0.1,0.9784,16.795375,"Ustozlarni viloyatlarga tashrifi haqida ham ma'lumot bersangiz. Bu haqida, xudo xohlasa, Mahorfest kanalida postlarimiz chiqadi, kuzatib boringlar. Har kuni darslar kechki paytlar joylanyapti. Agar kech qoladigan bo'lsa, ertasi kuni. Bizlar"
88,10355.wav,"Arkitni afzalliklari anaqada ko'p. Lekin men siz aytganday Unityda Arkitni qilib ko'rmaganman, solishtirib ko'rmaganman ikkisini farqini, lekin nativ ikkalasini solishtirib ko'rganman Android bilan iOSni. iOS juda yaxshi ishlaydi.","ARKitni afzalliklari anaqada koʻp. Lekin men siz aytgandek Unityda ARKitni qilib koʻrmaganman. Solishtirib koʻrmaganman ikkisini farqini. Lekin nativ ikkalasini solishtirib koʻrganman, Android bilan iOSni. iOS juda yaxshi ishlaydi.",arkitni afzalliklari anaqada ko'p lekin men siz aytganday unityda arkitni qilib ko'rmaganman solishtirib ko'rmaganman ikkisini farqini lekin nativ ikkalasini solishtirib ko'rganman android bilan iosni ios juda yaxshi ishlaydi,arkitni afzalliklari anaqada ko'p lekin men siz aytgandek unityda arkitni qilib ko'rmaganman solishtirib ko'rmaganman ikkisini farqini lekin nativ ikkalasini solishtirib ko'rganman android bilan iosni ios juda yaxshi ishlaydi,0.0357,0.9911,15.952,"Arkitni afzalliklari anaqada ko'p. Lekin men siz aytgandek Unityda Arkitni qilib ko'rmaganman, solishtirib ko'rmaganman ikkisini farqini, lekin nativ ikkalasini solishtirib ko'rganman Android bilan iOSni. iOS juda yaxshi ishlaydi."
89,05099.wav,Ya'ni ustunlar orasida masofa yaratish tushunarli bo'ldi. Endi darsimizni oxirgi qismi uyga vazifa qismini ko'rib o'tamiz.,"yaʼni ustunlar orasida masofa yaratish tushunarli boʻldi. Endi darsimizni oxirgi qismi, uyga vazifa qismini koʻrib oʻtamiz. Xoʻp,",ya'ni ustunlar orasida masofa yaratish tushunarli bo'ldi endi darsimizni oxirgi qismi uyga vazifa qismini ko'rib o'tamiz,ya'ni ustunlar orasida masofa yaratish tushunarli bo'ldi endi darsimizni oxirgi qismi uyga vazifa qismini ko'rib o'tamiz xo'p,0.0625,0.9796,9.1466875,Ya'ni ustunlar orasida masofa yaratish tushunarli bo'ldi. Endi darsimizni oxirgi qismi uyga vazifa qismini ko'rib o'tamiz.
90,04433.wav,"holati eslatadi. Hozir Amerikada motellar bu kichkina otellar, yo'l yuzidagi kichkina otellarni yarmidan ko'pi hindlarga tegishli ekan.","holati eslatadi. hozir Amerikada motellar, bu kichkina otellar, yo'l yuzidagi kichkina otellarni yarimidan ko'pi hindlarga tegishli ekan.",holati eslatadi hozir amerikada motellar bu kichkina otellar yo'l yuzidagi kichkina otellarni yarmidan ko'pi hindlarga tegishli ekan,holati eslatadi hozir amerikada motellar bu kichkina otellar yo'l yuzidagi kichkina otellarni yarimidan ko'pi hindlarga tegishli ekan,0.0588,0.9962,12.37,"holati eslatadi. Hozir Amerikada motellar bu kichkina otellar, yo'l yuzidagi kichkina otellarni yarimidan ko'pi hindlarga tegishli ekan."
91,15898.wav,"Ochiq ma'lumotlar asosida bo'lishi kerak va ochiq ma'lumotlar uchun sayt ham berish bizga. data.gov.uz saytini berishdi. U yerda ochiq ma'lumotlar bor, shundan foydalanib qandaydir bir yechim beringlar deydi.","ochiq ma'lumotlar asosida bo'lishi kerak va ochiq ma'lumotlar uchun sayt ham berishdi bizga. data.gov.uz saytini berishdi. u yerda ochiq ma'lumotlar bor. shundan foydalanib, qandaydir bir yechim beringlar deydi.",ochiq ma'lumotlar asosida bo'lishi kerak va ochiq ma'lumotlar uchun sayt ham berish bizga data gov uz saytini berishdi u yerda ochiq ma'lumotlar bor shundan foydalanib qandaydir bir yechim beringlar deydi,ochiq ma'lumotlar asosida bo'lishi kerak va ochiq ma'lumotlar uchun sayt ham berishdi bizga data gov uz saytini berishdi u yerda ochiq ma'lumotlar bor shundan foydalanib qandaydir bir yechim beringlar deydi,0.0333,0.9951,13.168,"Ochiq ma'lumotlar asosida bo'lishi kerak va ochiq ma'lumotlar uchun sayt ham berishdi bizga. data.gov.uz saytini berishdi. U yerda ochiq ma'lumotlar bor, shundan foydalanib qandaydir bir yechim beringlar deydi."
92,19420.wav,"blue va font-weight boldni ko'rsatdim. Buni saqlaymiz va brauzerga o'tib qayta yuklaydigan bo'lsam, mana ko'rishinglar mumkin, boyagi effektni bu yoqda ko'rib turibmiz.","blue va font weight boldni koʻrsatdim. Buni saqlaymiz va brauzerga oʻtib qayta yuklaydigan boʻlsam, mana koʻrishinglar mumkin, boyagi effektni bu yoqda koʻrib turibmiz.",blue va font-weight boldni ko'rsatdim buni saqlaymiz va brauzerga o'tib qayta yuklaydigan bo'lsam mana ko'rishinglar mumkin boyagi effektni bu yoqda ko'rib turibmiz,blue va font weight boldni ko'rsatdim buni saqlaymiz va brauzerga o'tib qayta yuklaydigan bo'lsam mana ko'rishinglar mumkin boyagi effektni bu yoqda ko'rib turibmiz,0.0909,0.9939,17.387375,"blue va font-weight boldni ko'rsatdim. Buni saqlaymiz va brauzerga o'tib qayta yuklaydigan bo'lsam, mana ko'rishinglar mumkin, boyagi effektni bu yoqda ko'rib turibmiz."
93,03184.wav,"Bu mana birinchisini taxminan bir oyda tugatdim dedingiz-ku, unda videolarni ko'rish, ozgina note taking bilan bo'larmidi yoki videoni ko'rib, mashqini qilib?","Xm. U mana birinchisini taxminan bir oyda tugatdim dedingiz-ku, unda videolarni ko'rish, ozgina note taking bilan bo'larmidi yoki videoni ko'rib, mashqini qilib,",bu mana birinchisini taxminan bir oyda tugatdim dedingiz-ku unda videolarni ko'rish ozgina note taking bilan bo'larmidi yoki videoni ko'rib mashqini qilib,xm u mana birinchisini taxminan bir oyda tugatdim dedingiz-ku unda videolarni ko'rish ozgina note taking bilan bo'larmidi yoki videoni ko'rib mashqini qilib,0.0952,0.9871,14.9706875,"Bu mana birinchisini taxminan bir oyda tugatdim dedingiz-ku, unda videolarni ko'rish, ozgina note taking bilan bo'larmidi yoki videoni ko'rib, mashqini qilib?"
94,15464.wav,"pul berganda ham juda katta pul beriladi. Nima uchun unda C++ o'rgatiladi desa, chunki u dasturlashni asosi bo'lganligi uchun va buni bilgan odam keyingi qadamlarni yaxshiroq tushunishligi uchun buni ko'p asoslari bor. Shuning uchun o'rgatiladi. Yana bitta nozik","pul berganda ham juda katta pul beriladi. Nima uchun unda C++ oʻrgatiladi desa, chunki u dasturlashni asosi boʻlganligi uchun va buni bilgan odam keyingi qadamlarni yaxshiroq tushunishlik uchun, buni koʻp asoslari bor, a? Shuning uchun oʻrgatiladi. Yana bitta nozik aa...",pul berganda ham juda katta pul beriladi nima uchun unda c o'rgatiladi desa chunki u dasturlashni asosi bo'lganligi uchun va buni bilgan odam keyingi qadamlarni yaxshiroq tushunishligi uchun buni ko'p asoslari bor shuning uchun o'rgatiladi yana bitta nozik,pul berganda ham juda katta pul beriladi nima uchun unda c o'rgatiladi desa chunki u dasturlashni asosi bo'lganligi uchun va buni bilgan odam keyingi qadamlarni yaxshiroq tushunishlik uchun buni ko'p asoslari bor a shuning uchun o'rgatiladi yana bitta nozik aa,0.0789,0.9845,19.1306875,"pul berganda ham juda katta pul beriladi. Nima uchun unda C++ o'rgatiladi desa, chunki u dasturlashni asosi bo'lganligi uchun va buni bilgan odam keyingi qadamlarni yaxshiroq tushunishligi uchun buni ko'p asoslari bor. Shuning uchun o'rgatiladi. Yana bitta nozik"
95,07086.wav,"standartlar asosida, demak, hamma tahdidlarni biz baholab chiqishimiz kerak. Demak, boshda biz 150 ta tahdidni aniqlab chiqdik deylik. Shundan baholaganimizdan keyin buni ko'pi amalga oshmas ekan, ehtimoli juda ham kichik. O'shaning uchun ularni chiqarib tashlaymiz.","shu standartlar asosida, demak, hamma tahdidlarni biz baholab chiqishimiz kerak. Demak, boshida biz 150 ta tahdidni aniqlab chiqdik deylik. shundan baholaganimizdan keyin, buni ko'pi amalga oshmas ekan, ehtimoli juda ham kichik. O'shaning uchun ularni chiqarib tashlaymiz.",standartlar asosida demak hamma tahdidlarni biz baholab chiqishimiz kerak demak boshda biz bir yuz ellikta tahdidni aniqlab chiqdik deylik shundan baholaganimizdan keyin buni ko'pi amalga oshmas ekan ehtimoli juda ham kichik o'shaning uchun ularni chiqarib tashlaymiz,shu standartlar asosida demak hamma tahdidlarni biz baholab chiqishimiz kerak demak boshida biz bir yuz ellikta tahdidni aniqlab chiqdik deylik shundan baholaganimizdan keyin buni ko'pi amalga oshmas ekan ehtimoli juda ham kichik o'shaning uchun ularni chiqarib tashlaymiz,0.0556,0.6827,17.232,"O'sha standartlar asosida, demak, hamma tahdidlarni biz baholab chiqishimiz kerak. Demak, boshida biz 150 ta tahdidni aniqlab chiqdik deylik. Shundan baholaganimizdan keyin buni ko'pi amalga oshmas ekan, ehtimoli juda ham kichik. O'shaning uchun ularni chiqarib tashlaymiz."
96,13710.wav,"yoki shu maqolaga oid bo'lgan boshqa maqolalarni qaytarsin. Misol uchun siz deylik Imom Buxoriy haqida qidirgan edingiz, sizga hadis ilmi haqida ma'lumotlarni ham ko'rsatyapti va hokazo, ya'ni o'tirib, aniq qilib nima kutyapsiz mana shu dasturdan va bu dasturga siz qanday talablar qo'yapsiz, mana shularni aniqlashtirib oling.","yoki shu maqolaga oid bo'lgan boshqa maqolalarni qaytarsin. Misol uchun siz, deylik, Imom Buxoriy haqida qidirgan edingiz, sizga hadis ilmi haqida ma'lumotlarni ham ko'rsatyapti. Va hokazo, ya'ni o'tirib, aniq qilib nima kutyapsiz mana shu dasturdan? Va bu dasturga siz qanday talablar qo'yapsiz? Mana shularni aniqlashtirib oling. Ikkinchi",yoki shu maqolaga oid bo'lgan boshqa maqolalarni qaytarsin misol uchun siz deylik imom buxoriy haqida qidirgan edingiz sizga hadis ilmi haqida ma'lumotlarni ham ko'rsatyapti va hokazo ya'ni o'tirib aniq qilib nima kutyapsiz mana shu dasturdan va bu dasturga siz qanday talablar qo'yapsiz mana shularni aniqlashtirib oling,yoki shu maqolaga oid bo'lgan boshqa maqolalarni qaytarsin misol uchun siz deylik imom buxoriy haqida qidirgan edingiz sizga hadis ilmi haqida ma'lumotlarni ham ko'rsatyapti va hokazo ya'ni o'tirib aniq qilib nima kutyapsiz mana shu dasturdan va bu dasturga siz qanday talablar qo'yapsiz mana shularni aniqlashtirib oling ikkinchi,0.0217,0.9862,18.384,"yoki shu maqolaga oid bo'lgan boshqa maqolalarni qaytarsin. Misol uchun siz deylik Imom Buxoriy haqida qidirgan edingiz, sizga hadis ilmi haqida ma'lumotlarni ham ko'rsatyapti va hokazo, ya'ni o'tirib, aniq qilib nima kutyapsiz mana shu dasturdan va bu dasturga siz qanday talablar qo'yapsiz, mana shularni aniqlashtirib oling."
97,04462.wav,"kerak. Ha, albatta. Birinchi HR intervyu bo'ladi. Bu siz aytganingizdek, birinchi intervyuda","kerak, to'g'rimi? Ha, albatta. birinchi HR intervyu bo'ladi. Bu siz aytganingizdek, birinchi intervyuda",kerak ha albatta birinchi hr intervyu bo'ladi bu siz aytganingizdek birinchi intervyuda,kerak to'g'rimi ha albatta birinchi hr intervyu bo'ladi bu siz aytganingizdek birinchi intervyuda,0.0833,0.9457,10.821375,"kerak, to'g'rimi? Ha, albatta. Birinchi HR intervyu bo'ladi. Bu siz aytganingizdek, birinchi intervyuda"
98,05306.wav,"yokida hamma xossalariga, ya'ni margin yokida padding qilib ko'rsatish yoki gorizontal va vertikal xossalarga berish imkoniyati mavjud ekan. Endi bu nima ekanligini, albatta kod yozib yanada yaxshiroq tushunib olamiz. Unda kelinglar birinchi bo'lib umumiy ko'rinishni ko'rib o'tamiz.","yokida hamma xossalariga, yaʼni margin yokida padding qilib koʻrsatish, yoki gorizontal va vertikal xossalarga berish imkoniyati mavjud ekan. Endi bu nima ekanligini, albatta, kod yozib yanada yaxshiroq tushunib olamiz. Unda kelinglar birinchi boʻlib umumiy koʻrinishni koʻrib oʻtamiz. Bu",yokida hamma xossalariga ya'ni margin yokida padding qilib ko'rsatish yoki gorizontal va vertikal xossalarga berish imkoniyati mavjud ekan endi bu nima ekanligini albatta kod yozib yanada yaxshiroq tushunib olamiz unda kelinglar birinchi bo'lib umumiy ko'rinishni ko'rib o'tamiz,yokida hamma xossalariga ya'ni margin yokida padding qilib ko'rsatish yoki gorizontal va vertikal xossalarga berish imkoniyati mavjud ekan endi bu nima ekanligini albatta kod yozib yanada yaxshiroq tushunib olamiz unda kelinglar birinchi bo'lib umumiy ko'rinishni ko'rib o'tamiz bu,0.027,0.9946,19.312,"yokida hamma xossalariga, ya'ni margin yokida padding qilib ko'rsatish yoki gorizontal va vertikal xossalarga berish imkoniyati mavjud ekan. Endi bu nima ekanligini, albatta kod yozib yanada yaxshiroq tushunib olamiz. Unda kelinglar birinchi bo'lib umumiy ko'rinishni ko'rib o'tamiz."
99,05762.wav,"qismiga bosadigan bo'lsak, pop overimiz ekrandan yo'qolayotganini ko'rishimiz mumkin. Demak, buni ham tushunib oldik. Keyingisi esa endi disabled elementlar uchun pop over","sahifaning istalgan qismiga bosadigan boʻlsak, pop overimiz ekrandan yoʻqolayotganini koʻrishimiz mumkin. Demak, buni ham tushunib oldik. Keyingisi esa endi disabled elementlar uchun pop over",qismiga bosadigan bo'lsak pop overimiz ekrandan yo'qolayotganini ko'rishimiz mumkin demak buni ham tushunib oldik keyingisi esa endi disabled elementlar uchun pop over,sahifaning istalgan qismiga bosadigan bo'lsak pop overimiz ekrandan yo'qolayotganini ko'rishimiz mumkin demak buni ham tushunib oldik keyingisi esa endi disabled elementlar uchun pop over,0.0909,0.9435,13.5946875,"Sahifaning istalgan qismiga bosadigan bo'lsak, pop overimiz ekrandan yo'qolayotganini ko'rishimiz mumkin. Demak, buni ham tushunib oldik. Keyingisi esa endi disabled elementlar uchun pop over"
