id,path,predicted_sentence,error_message,error_type
545,03906.wav,par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-par-,,
546,04198.wav,bo'lsak hamma deyarli neural networkga asoslangan bo'lgan,,
547,04165.wav,"Ingliz tilini zo'r bilaman dedilar. Nima uchun siz Toshkentdan qidiryapsiz dedim. LinkedIn'ga, HeadHunter'ga, Karyer Habr'ga, hamma joyga imkon qadar rezyumeni zo'r qilib yozinglar. Men sizlarga bitta kichkina istoriyani aytib beraman. Bir kuni",,
548,04167.wav,"Bu odatiy tabiiy hol bu. Misol uchun, chet elda ham dars berganimda shunaqa bo'lardi. Bir yilni o'zida birinchi semestr asoslarida C o'tilardi.",,
549,04181.wav,"Bizda O'zbekistonda muammo junior nima bu butun dunyoda har bitta davlatda seniority pool degan narsa bor. Bu degani o'sha davlatdagi junior, middle, senior dasturchilarni nima deydi? Qanchaligi deylik, o'shalarni nisbati, bir-biriga nisbati.",,
550,04228.wav,"Adashmasam bir 3000 ga yaqin GPU ola olamiz hozir A100 misol uchun 80 GB yoki 40 GB GPU larni bemalol ishlatib, modellarni tren qildirishimiz mumkin bo'ladi. Hop.",,
551,04192.wav,"Ikkinchisi, demak, ingliz tili. Bu siz hech ham iloji yo'q bugun kunda. Yaxshi dasturchi bo'laman, kuchli dasturchi bo'laman desangiz, ingliz tili bilmasangiz, juda ham qiynalasiz. Yangi narsalar, ayniqsa, misol uchun dokumentatsiyalar, yangi freymvorklar chiqqanda, albatta, ingliz tilida chiqadi.",,
552,04201.wav,"Matematikadan uchta savol berishgan, uchta masala berishgan. Ikkitasini yechganman, bittasini yecholmaganman, shu bilan ishga qabul qilinganman. Birinchi ishim shunaqa bo'lgan. Endi, men o'tgan yili",,
553,04193.wav,"unchalik ma'lumot katta bo'lmaydi, ya'ni bu yerda shunchaki tushuntirish, ya'ni kontekstda nima haqida gap ketayotganini tushuntirib beraman. Lekin misol uchun ilmiy izlanishda bo'ladigan bo'lsak, qora tuyniklarni",,
554,04236.wav,"O'shani polniy hammasini qilib berdi. Xullas lol qoldim. Savolim shundaki, deytalar qayerdan kiriladi, qanaqa qilib kodlashtiriladi unga?",,
555,04245.wav,"Mana, batafsil o'zi tushuntirib beradi sizga. Rahmat. Hammaga assalomu alaykum. Meni ismim Adham Zohirov. O'sha eslatib o'tganlardek, Mohir AI da Team Lead bo'lib faoliyat yuritaman.",,
556,04241.wav,"Google tarjimonidan foydalanmoqchisiz. Google tarjimonini saytiga o'tasiz, sizga tayyor API beradi. API yordamida siz dasturingizni, demak, foydalanuvchi kiritgan ma'lumotlarni Google'ga yuborasiz, Google tarjima qilib sizga qaytarib jo'natadi.",,
557,04253.wav,"Hozir bitta ko'rib chiqishim kerak, lekin shunaqa payt masalan menga o'zimizda ishlaydigan bir dastur aytsa, mana shu falonchi yaxshi dasturchi ishga topshirgan ekan, shunikini birinchi ko'ring desa, men shuni birinchi bo'lib ko'rib, birinchi bo'lib intervyuga chaqiraman.",,
558,04265.wav,"Web dasturlash uchun maxsus frameworklar bor. Flask, Django, aiogram, agar Telegram botlar qilaman desangiz, bularni o'rganishingiz kerak bo'ladi.",,
559,04278.wav,"matematika bo'lib turibdi. Lekin bugungi kunga kelib shunaqa bo'lib qoldiki, matematikani olib tashlashdi o'rtadan. Nimaga sabab desangiz, juda ham ko'p kutubxonalar tayyor yechimlar qilib tashlashdi shunaqangi, ya'ni",,
560,04277.wav,"aksariyati hammasi Python bilan ishlaydi, lekin backendda ya'ni bizlarda ko'pi Cda yozilgan bo'lsa ham, lekin oxir-oqibat Pythonga borib taqaladi.",,
561,04283.wav,"Aytmoqchi bo'lganim, bu yerda til muhim emas, asosan oxirgi chiqariladigan rezultat muhim.",,
562,04285.wav,"Grafikda ko'rsatib beradigan bo'lsam, 95-yildamiz. Bizlar 95-yilda Nampay chiqdi va bozorda ko'radigan bo'lsak, hali deyarli kompyuterlar unchalik shaxsiy kompyuterlar mashhur bo'lmagan. Va yana bir taqqoslash, internet trafikka qaraydigan bo'lsak, unda ham misol uchun",,
563,04316.wav,negativ machatib chiqishgan,,
564,04289.wav,"bitta pech-pechni hisobga olmasa, Sardor mana Dushanba ham kelibdi, xursandmiz ko'rib turganidan auditoriyada. Xo'p, demak bugungi suhbatimiz Python haqida bo'ladi. O'zi aslida qiziq narsa, mana Botir aka ko'taribdilar.",,
565,04309.wav,"paydo bo'ladi, lekin ingliz tilini o'rganishni bo'shashtirmanglar, chunki ingliz tili baribir kerak bo'ladi. Agar bu loyiha ishga tushgandan keyin faqatgina o'zbek tilida tarjima qilib ko'ra olmaysizlar-da, ingliz tilida ham ko'raveringlar.",,
566,04294.wav,"i, u menga xato bajarganligimni aytib berdi. Qayerda xato qilganimni aytib berdi hammasini. Va mana shu yerda men to'xtatdim suhbatni. Umuman olganda men nima demoqchimanki,",,
567,04286.wav,"4 minut, agar o'zimizga o'xshagan odam bo'lsa, 8 minut, 10 minut vaqt ketadi. Chunki eshitadi, pauza qiladi, yozadi. Eshitadi, pauza qiladi, yozadi. Agar o'tib ketib qolsa, yana orqaga qaytaradi, shunaqa qilib, ruchnoy yozib chiqib",,
568,04320.wav,sohada chuqurlashish kerak. Ya'ni sizni o'quv markazida yoki universitetda yoki onlayn o'rganganingiz boshqa,,
569,04334.wav,Bu yerda bizni katta maqsadimiz O'zbekistonga birinchi unicorn deymiz.,,
570,04317.wav,"inglizcha yozilgandan keyin modellarni demak base modellarni hammasi translates agar ishlaydigan bo'lsa, ingliz tilida o'qitilgan bo'ladi. Agar translate qo'yilsa, unda misol uchun bo'y tilida ishlaydigan bo'ladi. Xo'p, bu yerda demak",,
571,04318.wav,"Yana bitta savolim bor, bersam bo'ladimi?",,
572,04344.wav,tashqari yana qanday foydalarni ko'rasiz? Nima undaydi o'zi umuman?,,
573,04338.wav,ta'sir va global darajada ijobiy o'zgarishlarni rag'batlantirish uchun o'z mahorati va tajribasidan qanday foydalanishi mumkin va buning uchun ular qanday imkoniyatlar mavjud ularda qanday imkoniyatlar mavjud?,,
574,04341.wav,"tuting, keyin bolaga tutasiz deb, o'shanga birinchi o'zingizni qutqaring, keyin boshqalar o'zi qutqarilishadi. Yuqorida proaktivlik haqida gapirdingiz. Umuman proaktivmisiz hayotda? Bu savolda ha deb bemalol aytishim mumkin.",,
575,04353.wav,va mana mana shu communication skills deganda ishga joylashayotganingizda ko'pincha intervyulardan o'tasiz. Shu tomondan,,
576,04354.wav,Keyingi savolim.,,
577,04365.wav,Siz bu narsani xuddi uyga uyga vazifa sifatida olish kerak.,,
578,04385.wav,"mumkin. Bu vaziyatda nima maslahat berasiz ularga? Qanaqa qilib o'sha courageni topishi mumkin, jur'atni?",,
579,04390.wav,"initsiativasi bor. Biz mana shu narsani siz, men, biz Google",,
580,04379.wav,IT sohasida ayollar soni kam va bunga qanaqa sabablar bo'lishi mumkin deb o'ylaysiz?,,
581,04349.wav,"yoki tez kelishsa, shu paytda qanaqa qilib samaraliroq vaqtingizni taqsimlaysiz? Rus tilida aytganda, bolnaya tochka, ish vaqtni samarali sarflash va hamma narsaga ulgurish, mana bu hamma narsaga ulgurish tomoni",,
582,04391.wav,tegida unga,,
583,04399.wav,so'rashingizga to'g'ri kelsa ham bu so'raganingiz yaxshiroq shu narsada xato bo'lib u xatoni to'g'irlash to'g'ri kelgandan ko'ra yaxshiroq. Rahmat kattakon javob uchun.,,
584,04387.wav,olib boradigan narsa. Yuqorida bergan savolimni davomi sifatida umuman global kontekstda ishlayotganda ayollar hamma narsaga ham ulgura olishmaydi.,,
585,04404.wav,yaxshi yozishni o'rganib olganingiz ma'qul. Buning uchun internetdan yaxshi e-maillarni,,
586,04405.wav,"mana shu ishga oid ish tajribangiz, agar qanaqadir hakaton, yana qayerdadir yutgan bo'lsangiz, mana shu tomonlardan gapirishingiz sizni intervyuda ancha martabangizni ko'taradi.",,
587,04425.wav,"chiqib, biz ularga qo'limizdan kelgancha",,
588,04423.wav,partner success manager klientlar bilan ishlaydigan lavozimda ishlayman.,,
589,04407.wav,"bor. Tushunarli, rahmat javob uchun. Statistika bilan birgalikda keltirganingiz ancha ishonchli va to'liqroq javob bo'ldi deb o'ylayman.",,
590,04415.wav,"ishga to'g'ri keladi. Buni hammasi ko'p narsa o'rganish uchun o'zingizni professional tomondan yuqori darajaga olib chiqishingiz uchun. Men qiyinchilik bo'ldi deb aytmayman, lekin bu o'rganish bo'ldi deb aytaman.",,
591,04430.wav,"bo'lsangiz siz reputatsiyangiz siz uchun ishlaydi. Bu paytda juda ko'p o'qish, chunki institut qanchalik yaxshi bilim bermasin, bizda o'ylaymanki,",,
592,04433.wav,"holati eslatadi. Hozir Amerikada motellar bu kichkina otellar, yo'l yuzidagi kichkina otellarni yarmidan ko'pi hindlarga tegishli ekan.",,
593,04428.wav,"keyingida albatta kimlardir tanishasiz. Ularga yoki atrofingizda ITda ko'p yildan beri ishlayotgan odamlar bor. Ularga ko'rsatib, ularni ham maslahatini oling. Nima qo'shsam bo'ladi, nima ko'rsatsam bo'ladi? Masalan, bizda",,
594,04432.wav,"ishi va oilaviy, kasbiy va shaxsiy mas'uliyatlari bo'ladi va bu jarayonda ular qanaqa qilib stressni boshqarishi mumkin yoki umuman o'sha charchashdan qochishi mumkin. Qanday qilib hayotini balansda, muvozanatda ushlashligi mumkin?",,
595,04462.wav,"kerak. Ha, albatta. Birinchi HR intervyu bo'ladi. Bu siz aytganingizdek, birinchi intervyuda",,
596,04439.wav,Rahmat kattakon javobingiz uchun. Texnologiyadagi ayollar o'zlarini shaxsiy brendini qanaqa qilib ommaga taqdim qilishi mumkin? Ijtimoiy tarmoqlar orqali yoki boshqa platformalar orqali. Mana shu haqida gaplashsak.,,
597,04475.wav,Assalomu alaykum do'stlar.,,
598,04468.wav,"bor deganmiz, keyin imtihonga kelasiz ota-onanglar bilan deganda. Keyin yil o'rtasida 17-maktabga o'tganmiz.",,
599,04453.wav,"Keyin bu bilasizmi shunaqa unaqaki zanjirki, qachondirlar menga juda yordam berishgan. Maslahat bilan, hattoki so'ramaganimda ham yordam beradigan paytlar ko'p bo'lgan va bu narsa",,
600,04458.wav,"Bunda kommunikatsiyani ahamiyati undan ham ko'payib boradi. Masalan, bizda Applied Labs kompaniyasida biz onboarding paytida shu mavzularni alohida",,
601,04464.wav,"planlashtirib yurishga va mana shu Stiven Kovin kitobini juda maslahat beraman. O'zingizni effektivnostingizni, vaqtingizni samarali ketkazishingizni yaxshilamoqchi bo'lsangiz, shu kitob, masalan, menga yaxshi yordam bergan.",,
602,04471.wav,bo'ladi. Social life hozir bizni hayotimizni ayrim hollarda Linkedinda ko'proq qizg'inroq ko'chaga qaraganda. Albattta Linkedinda,,
603,04484.wav,"o'sish bor, ya'ni shu ustoz-shogird kanaliga",,
604,04482.wav,"turini qaytarib berish kerak bo'ladi, ya'ni u qaysi turga tegishli e'lon, ya'ni ustoz kerakmi unga yoki shogird kerakmi, o'shani yozib beradigan metod yozamiz. Post type check bu sodda bo'ladi, ya'ni biz tekst ichidan nimani qidiramiz?",,
605,04479.wav,"kategoriya bo'yicha alohida-alohida JSON'larni kategoriyalarga bo'lib, xuddi shu ko'rinishiga olib keldik. Endi ko'rib turganinglardek, buni tahlil qilishni boshlasak bo'ladi.",,
606,04528.wav,va ikki nuqta Python degan yoki qanaqadir Python,,
607,04487.wav,"va undan tashqari buni o'rganib olganinglardan so'ng boshqa telegram kanallaridagi e'lonlarni ham tahlil qilish imkoniyatiga ega bo'lasizlar. Xo'p, unda turlarini o'rgandik, ya'ni bizda shogird kerak, ustoz kerak, xodim kerak, ish joyi kerak. Demak, to'rt xil turdagi messagelarni postlarni",,
608,04519.wav,"beshtasi qaytadi. Sherik kerak bo'lishi mumkin yoki post kerak bo'lishi mumkin va buni aniqlab oldik, qaysi turga egaligini bilib oldik. Bundan keyin esa biz sizlar bilan endi",,
609,04491.wav,"Ko'rib turganinglardek, biz Telegram kanalini ochdik, ya'ni Telegramda kompyuterdan kirganinglarda sizlarda bu yerda uchta nuqta bor, ya'ni bu yer orqali sizlar chat history, ya'ni",,
610,04533.wav,"tahlil qilish uchun tayyorlab olishni o'rganamiz birinchi etapdada. Keyingisida esa oddiy promptlar yozib, ChatGPT bilan birgalikda shunday graflarni chizishni o'rganamiz.",,
611,04496.wav,"Assalomu alaykum. Yaqinda e'tibor bergan bo'lsanglar, o'z telegram kanalimda ish e'lonlarini sun'iy intellekt bilan tahlil qilishni ko'rib chiqqan edik. Endi shu videolarimiz davomida sizlar bilan qanday qilib o'zi bunday tahlillar amalga oshirilishi haqida batafsil gaplashib o'tishga harakat qilamiz.",,
612,04534.wav,"Hop, videomiz ikki qismdan iborat bo'ladi, ya'ni birinchi qismda datani tayyorlab olish, ikkinchi qismda esa o'sha biz tayyorlab olgan ma'lumotlar asosida tahlillarni sun'iy intellekt yordamida qilishni ko'rib chiqamiz.",,
613,04545.wav,"O'zi bilasiz, sabr bu har doim bir chiroyli anaqaga olib keladi, natijaga. Sabr qilib shu darajaga keldik. Mana hozir ancha yaxshida, oldinga qaraganda.",,
614,04553.wav,"jihat, ayniqsa endi dasturlashga kirib kelayotganlar.",,
615,04550.wav,"Hozirgi menimcha do'stlarimiz ham sabr qilishni xohlamaydi ko'pini, chunki 50 dollar u paytda ham kam edi. Men hadda o'qiyardim, haddan jangohga, jangohdan uyga, xarajatlarimni o'zi bir 50 dollardan oshib ketardi, lekin sabr qilganmiz.",,
616,04552.wav,"Manga kelishardi, matematik, fizika yaxshi bo'lganiga o'quv markaziga kirmaysanmi, ko'proq pul topasan, qilib yurgan ishingni qoladi. Bo'lgan, lekin sabr qilganmiz, dasturlashga qiziqishimiz bo'lgan, shuning uchun sabr qilib mana oxirida mana bu narsani ko'ryapmiz.",,
617,04565.wav,"Yana misol qilib aytishim mumkin, mana armiyada erta soat podyom bo'ladi 5-6 da.",,
618,04557.wav,"gorizontal liniya x o'qi desak bo'ladi va y o'qi bu oylik maoshlar. Bu o'zimniki. Demak, 2016-yilda birinchi bo'lib ishga kirganman. O'sha birinchi ishga kirganimda Anvar aka bilan tanishganman.",,
619,04554.wav,"Dasturlashdagi muhim jihatlar. Bu yerda demak uchta asosiy muhim jihatni ko'rib chiqamiz va bu jihatlarni men o'sha boya aytib o'tganimdek, dasturlashda, bu dasturlash sohasida muvaffaqiyatga erishgan do'stlarim va ustozlarimni kuzatish orqali yozib chiqdim.",,
620,04561.wav,"lekin 4 soat yugursanglar, 8 soat yugursanglar o'sha manzilga tezroq yetib borasizlar. Shuning uchun mana bu yerda yana ingliz tilida so'z bor, hard work, gap bor, hard work always pays off, ya'ni agar sizlar qattiq ishlab, shu dasturlashni emas, dasturlash uchun mehnat qilsanglar, albatta uni mevasini ko'rasiz.",,
621,04566.wav,"Demak, dasturchi ega bo'lishi kerak bo'lgan bu jihat. Birinchisi intizom, ya'ni disiplin deyiladi. Ikkinchisi sabr, patient. Uchinchisi qattiq mehnat, hard work. Hozir biz buni birma-bir ko'rib chiqamiz. Birinchisi intizom. O'zi intizom nima?",,
622,04585.wav,"maslahat qilib ko'ringlar, hozirgi aytgan tavsiyalarim bo'yicha XYZ ni maslahat qilib ko'ringlar. Siz misol uchun junior yoki middle dasturchi bo'lsangiz ham yoki senior bo'lsangiz ham bemalol rezumeingizni shu XYZ",,
623,04598.wav,"Umuman har xil operatsion tizimlarini ishlatishi mumkin. Misol uchun Linux ishlatishi mumkin, Windows, MacOS. PDF formatidagi dokument hamma operatsion tizimlarida ochadi. U muammo emas. Aynan PDF formatida bo'lgani yaxshi. Xo'p.",,
624,04608.wav,"dasturchi kerak deb yozmaydi. Uni ham qanaqadir formasi bo'ladi, ya'ni filterlari bo'ladi, inputlari bo'ladi. Ya'ni menga shu shu shu skilllari bor inson kerak deydi va shuni bosgan, searchni bosganida aynan sizni profilingiz chiqishi mumkin bo'ladi. Va endi yana bitta muhim narsa",,
625,04637.wav,"Keyingi suhbatlarda, Xudo xohlasa, uchrashguncha xayr. Muhammadjohir, oxirgi so'z bormi? Bo'ldi, sog' bo'lasizlar. Rahmat. Rahmat katta. Sifatli internetdan foydalaninglar.",,
626,04586.wav,"Agar siz tajribangiz bo'lmasa, ish tajribangiz bo'lmasa, boya ham aytib o'tdim. Siz qanaqadir pet projectlar qilgan bo'lishingiz mumkin-da. Misol uchun kamida ikkita-uchta. Misol uchun biz o'qib yurgan paytimizda, ya'ni dasturlash bo'yicha o'qib yurgan paytimizda guruhdoshlarimiz bilan shaftoli degan projekt qilganmiz. Reklamasi ham ketib qoldi.",,
627,04599.wav,"LinkedIn bitta va'da bergan. Misol uchun siz o'sha skilllarni to'ldirayotganingizda o'zi assessment beradi, ya'ni shu assessmentdan o'tasiz, ya'ni nima desak bo'ladi buni assessmentni, sizni baholash, ya'ni shu misol uchun JavaScriptni bilaman deb yozib qo'ydingiz, endi isbotla deydi buni. Aynan shu assessmentdan o'tsangiz",,
628,04698.wav,"kurslari rus tiliga tarjima qilingan edi. Shu kurslarni keyin ko'rib algoritmni kuchaytirganman. Keyin olimpiadalar boshlangan birinchi, ikkinchi kurs.",,
629,04640.wav,"Lekin yaxshi eshitilyapti ovozingiz. Men savollarni chiqarib turaman. Assalomu alaykum, salomatmisizlar? Assalomu alaykum. O'sha rezume qaysi tilda bo'lgani yaxshi deb savol beribdilar. O'ke. Rezume endi sal uzilishlar bilan bo'layotgan ekan unda.",,
630,04703.wav,"intervyu olamiz degan, chunki baribir anaqalaringiz kamayib nima deydi, eskirib qolgan bo'ladi-da daniylaringiz. Sizni hozirgi ahvolingizni ham bilish kerak-da.",,
631,04665.wav,"LinkedIn-da tajribalar bo'limiga barcha ishlagan va ishlab kelayotgan ish joylaringizni yozishingiz mumkin, yozishingiz kerak bo'ladi va tajribalarni qo'shib chiqqaningizda, misol uchun experience bo'limi bor, anaqada ham, LinkedIn-da ham, misol uchun backend engineer-siz Abutek-da.",,
632,04707.wav,"bo'lganda ham bu senga tajriba bo'lib qoladi, nima bo'lganda ham sen Google bilan gaplashgan bo'lasan, o'zingni boshingni yo'qotadigan narsang yo'q deb.",,
