id,path,duration,type,char_count,word_count,text_spt,text_original,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count
309,04092.wav,15.584,train,258.0,34.0,"yoki yana alohida yo'nalish bu kompyuter vision, kompyuter vision endi tasvirlar bilan, videolar bilan, rasmlar bilan ishlash. Bu ham alohida juda ham katta yo'nalish. O'zi yuradigan mashinalar masalan Tesla avtomobillari. Yo'lda ketayotganda atrofidagi hamma","yoki yana alohida yo'nalish bu computer vision. Computer vision endi tasvirlar bilan, videolar bilan, rasmlar bilan ishlash. Bu ham alohida juda ham katta yo'nalish. O'zi yuradigan mashinalar, masalan, Tesla avtomobillari. Yo'lda ketayotganda atrofdagi hamma",yoki yana alohida yo'nalish bu kompyuter vision kompyuter vision endi tasvirlar bilan videolar bilan rasmlar bilan ishlash bu ham alohida juda ham katta yo'nalish o'zi yuradigan mashinalar masalan tesla avtomobillari yo'lda ketayotganda atrofidagi hamma,yoki yana alohida yo'nalish bu computer vision computer vision endi tasvirlar bilan videolar bilan rasmlar bilan ishlash bu ham alohida juda ham katta yo'nalish o'zi yuradigan mashinalar masalan tesla avtomobillari yo'lda ketayotganda atrofdagi hamma,0.0882,0.0198,0.1511,34,34
310,04098.wav,11.856,train,75.0,11.0,Balki meni shu sohadagi bitta boshqa kasbni egallash mumkin. Shu.,balki menejment shu sohadagi bitta boshqa kasbni egallash mumkin. Shu. vot.,balki meni shu sohadagi bitta boshqa kasbni egallash mumkin shu,balki menejment shu sohadagi bitta boshqa kasbni egallash mumkin shu vot,0.2,0.1587,0.9185,10,11
311,04108.wav,9.776,train,148.0,18.0,"Assalomu alaykum, ismim Umid. Bu yoqqa kelganman. Asli men dasturchi emasman, umuman boshqa yo'nalishdan kelganman. Yo'nalishim tibbiyot.","Assalomu alaykum. Ismim Umid. Bu yoqqa kelganman. Aslida men programmist emasman, umuman boshqa yo'nalishdan kelganman. Mening yo'nalishim tibbiyot.",assalomu alaykum ismim umid bu yoqqa kelganman asli men dasturchi emasman umuman boshqa yo'nalishdan kelganman yo'nalishim tibbiyot,assalomu alaykum ismim umid bu yoqqa kelganman aslida men programmist emasman umuman boshqa yo'nalishdan kelganman mening yo'nalishim tibbiyot,0.1765,0.145,0.9158,17,18
312,04113.wav,18.309375,train,251.0,32.0,"Hozir mana juda muhim anaqasini aytdilar Botir aka, jamoa juda ham muhim jamoa, ya'ni dasturchilar o'zi startap qila olmaydi xafa bo'lmanglar. Dasturchilar o'zi startap qila olmaydi, chunki dasturchilar faqat dasturini qilib yuraveradida.","Hozir mana juda muhim anoqasini aytdilar Botir aka. Jamoa juda ham muhim, jamoa, ya'ni programmistlar o'zi startap qila olmaydi, xafa bo'lmanglar. Programmistlar o'zi startap qila olmaydi. Chunki programmistlar faqat programmasini qilib yuraveradi-da.",hozir mana juda muhim anaqasini aytdilar botir aka jamoa juda ham muhim jamoa ya'ni dasturchilar o'zi startap qila olmaydi xafa bo'lmanglar dasturchilar o'zi startap qila olmaydi chunki dasturchilar faqat dasturini qilib yuraveradida,hozir mana juda muhim anoqasini aytdilar botir aka jamoa juda ham muhim jamoa ya'ni programmistlar o'zi startap qila olmaydi xafa bo'lmanglar programmistlar o'zi startap qila olmaydi chunki programmistlar faqat programmasini qilib yuraveradi-da,0.1875,0.176,0.4486,32,32
313,04132.wav,14.6506875,train,192.0,24.0,"Asoslar bu hamma dasturlash tillari uchun har qanaqangi dasturlash uchun bir xil, ya'ni asoslar fundamental tushunchalar bir xil. O'zgaruvchilar deysizmi, ma'lumotlarni turlari deysizmi, demak","asoslar bu hamma dasturlash tillari uchun har qanaqangi dasturlash uchun bir xil. ya'ni asoslar fundamental tushunchalar bir xil. o'zgaruvchilar deysizmi, ma'lumotlarni turlari deysizmi, demak",asoslar bu hamma dasturlash tillari uchun har qanaqangi dasturlash uchun bir xil ya'ni asoslar fundamental tushunchalar bir xil o'zgaruvchilar deysizmi ma'lumotlarni turlari deysizmi demak,asoslar bu hamma dasturlash tillari uchun har qanaqangi dasturlash uchun bir xil ya'ni asoslar fundamental tushunchalar bir xil o'zgaruvchilar deysizmi ma'lumotlarni turlari deysizmi demak,0.0,0.0,1.0,24,24
314,04139.wav,16.68,train,220.0,29.0,"va oxirgi yana bitta misol keltiraman. Ko'pchilik mana o'rganib bo'ladi dasturlashni, ishga kirish jarayoni bo'ladi. Ana o'sha paytlarda mana bu yerda men hozir yozganman. Men intervyuga tayyorlanmoqchiman. Middle Python","va oxirgi yana bitta misol keltiraman. ko'pchilik mana o'rganib bo'ladi dasturlashni, ishga kirish jarayoni bo'ladi, ana o'sha paytlarda mana bu yerda men hozir yozganman, men intervyuga tayyorlanmoqchiman, middle Python",va oxirgi yana bitta misol keltiraman ko'pchilik mana o'rganib bo'ladi dasturlashni ishga kirish jarayoni bo'ladi ana o'sha paytlarda mana bu yerda men hozir yozganman men intervyuga tayyorlanmoqchiman middle python,va oxirgi yana bitta misol keltiraman ko'pchilik mana o'rganib bo'ladi dasturlashni ishga kirish jarayoni bo'ladi ana o'sha paytlarda mana bu yerda men hozir yozganman men intervyuga tayyorlanmoqchiman middle python,0.0,0.0,1.0,29,29
315,04143.wav,14.45,train,247.0,31.0,"yodimga tushganlari hozir bundan tashqari yana o'nlab, yigirmalab resurslar bor. Bular aynan o'sha Pythonga va front-end dasturlashga tegishli bo'lganlarini ko'rsatyapman xolos. Ya'ni bundan tashqari yana kirib ko'rsanglar juda ham resurslar ko'p.","yodimga tushganlari hozir bundan tashqari yana oʻnlab, yigirmalab resurslar bor. Bular aynan oʻsha Pythonga va front-end dasturlashga tegishli boʻlganlarini koʻrsatyapman xolos. Yaʼni bundan tashqari yana kirib koʻrsanglar juda ham resurslar koʻp.",yodimga tushganlari hozir bundan tashqari yana o'nlab yigirmalab resurslar bor bular aynan o'sha pythonga va front-end dasturlashga tegishli bo'lganlarini ko'rsatyapman xolos ya'ni bundan tashqari yana kirib ko'rsanglar juda ham resurslar ko'p,yodimga tushganlari hozir bundan tashqari yana o'nlab yigirmalab resurslar bor bular aynan o'sha pythonga va front-end dasturlashga tegishli bo'lganlarini ko'rsatyapman xolos ya'ni bundan tashqari yana kirib ko'rsanglar juda ham resurslar ko'p,0.0,0.0,1.0,31,31
316,04149.wav,10.821375,train,129.0,15.0,"Kutubxonalar qaytadigan bo'lsak, kutubxonalar ko'rib turganingizdek, ko'pi C yoki boshqa tillarda yozilgan bo'lgani bilan, lekin","Kutubxonalarga qaytadigan bo'lsak, kutubxonalar ko'rib turganimizdek, ko'pi C yoki boshqa tillarda yozilgan bo'lgani bilan, lekin",kutubxonalar qaytadigan bo'lsak kutubxonalar ko'rib turganingizdek ko'pi c yoki boshqa tillarda yozilgan bo'lgani bilan lekin,kutubxonalarga qaytadigan bo'lsak kutubxonalar ko'rib turganimizdek ko'pi c yoki boshqa tillarda yozilgan bo'lgani bilan lekin,0.1333,0.032,0.9801,15,15
317,04154.wav,7.1946875,train,81.0,14.0,Ya'ni WER deb o'lchalinadi. Bu nima degani? Word error rate bu yerda misol uchun,"ya'ni wer deb o'lchaniladi. Bu nima degani? Word error rate, bu yerda misol uchun",ya'ni wer deb o'lchalinadi bu nima degani word error rate bu yerda misol uchun,ya'ni wer deb o'lchaniladi bu nima degani word error rate bu yerda misol uchun,0.0714,0.0256,0.9744,14,14
318,04160.wav,11.504,train,179.0,32.0,"Demak, bu jarayon har kuni bir soatdan sizga 50 soat uchun 50 kun vaqt ketadi. Lekin u bir soatni sizga audioni beradi. Endi siz u bir soat audioni eshitishingiz kerak bo'ladi.","va demak bu jarayon, har kuni bir soatdan sizga 50 soat uchun 50 kun vaqt ketadi. Lekin u bir soatni sizga audioni beradi, endi siz u bir soat audioni eshitishingiz kerak bo'ladi.",demak bu jarayon har kuni bir soatdan sizga ellik soat uchun ellik kun vaqt ketadi lekin u bir soatni sizga audioni beradi endi siz u bir soat audioni eshitishingiz kerak bo'ladi,va demak bu jarayon har kuni bir soatdan sizga ellik soat uchun ellik kun vaqt ketadi lekin u bir soatni sizga audioni beradi endi siz u bir soat audioni eshitishingiz kerak bo'ladi,0.0323,0.0169,0.9916,31,32
319,04166.wav,11.4186875,train,83.0,12.0,"IT parklar bor ko'proq internshiplar qilinsa juda zo'r bo'lardi, meni fikrimcha.","a IT parkilar bor, ko'proq internshiplar qilinsa juda zo'r bo'lardi meni fikrimcha.",it parklar bor ko'proq internshiplar qilinsa juda zo'r bo'lardi meni fikrimcha,a it parkilar bor ko'proq internshiplar qilinsa juda zo'r bo'lardi meni fikrimcha,0.1818,0.0385,0.9811,11,12
320,04167.wav,12.36,train,146.0,23.0,"Bu odatiy tabiiy hol bu. Misol uchun, chet elda ham dars berganimda shunaqa bo'lardi. Bir yilni o'zida birinchi semestr asoslarida C o'tilardi.","Bu odatiy tabiiy hol bu. Misol uchun chet elda ham men dars berganimda shunaqa bo'lardi. Bir yilni o'zida birinchi semestr asoslarida C o'tilardi,",bu odatiy tabiiy hol bu misol uchun chet elda ham dars berganimda shunaqa bo'lardi bir yilni o'zida birinchi semestr asoslarida c o'tilardi,bu odatiy tabiiy hol bu misol uchun chet elda ham men dars berganimda shunaqa bo'lardi bir yilni o'zida birinchi semestr asoslarida c o'tilardi,0.0455,0.0288,0.9858,22,23
321,04181.wav,18.5226875,train,239.0,31.0,"Bizda O'zbekistonda muammo junior nima bu butun dunyoda har bitta davlatda seniority pool degan narsa bor. Bu degani o'sha davlatdagi junior, middle, senior dasturchilarni nima deydi? Qanchaligi deylik, o'shalarni nisbati, bir-biriga nisbati.","bizda O'zbekistonda muammo junior mana butun dunyoda har bitta davlatda seniority pool degan narsa bor. Bu degani o'sha davlatdagi junior, middle, senior dasturchilarni nima deydi? qanchaligi deylik, o'shalarni nisbati, bir-biriga nisbati.",bizda o'zbekistonda muammo junior nima bu butun dunyoda har bitta davlatda seniority pool degan narsa bor bu degani o'sha davlatdagi junior middle senior dasturchilarni nima deydi qanchaligi deylik o'shalarni nisbati bir-biriga nisbati,bizda o'zbekistonda muammo junior mana butun dunyoda har bitta davlatda seniority pool degan narsa bor bu degani o'sha davlatdagi junior middle senior dasturchilarni nima deydi qanchaligi deylik o'shalarni nisbati bir-biriga nisbati,0.0625,0.0213,0.9764,32,31
322,04192.wav,19.9306875,train,297.0,38.0,"Ikkinchisi, demak, ingliz tili. Bu siz hech ham iloji yo'q bugun kunda. Yaxshi dasturchi bo'laman, kuchli dasturchi bo'laman desangiz, ingliz tili bilmasangiz, juda ham qiynalasiz. Yangi narsalar, ayniqsa, misol uchun dokumentatsiyalar, yangi freymvorklar chiqqanda, albatta, ingliz tilida chiqadi.","ikkinchisi, demak, ingliz tili. Bu siz hech ham iloji yo'q bugungi kunda. Yaxshi dasturchi bo'laman, kuchli dasturchi bo'laman desangiz, ingliz tili bilmasangiz juda ham qiynalasiz. Yangi narsalar, ayniqsa misol uchun dokumentatsiyalar, yangi frameworklar chiqqanda, albatta ingliz tilida chiqadi.",ikkinchisi demak ingliz tili bu siz hech ham iloji yo'q bugun kunda yaxshi dasturchi bo'laman kuchli dasturchi bo'laman desangiz ingliz tili bilmasangiz juda ham qiynalasiz yangi narsalar ayniqsa misol uchun dokumentatsiyalar yangi freymvorklar chiqqanda albatta ingliz tilida chiqadi,ikkinchisi demak ingliz tili bu siz hech ham iloji yo'q bugungi kunda yaxshi dasturchi bo'laman kuchli dasturchi bo'laman desangiz ingliz tili bilmasangiz juda ham qiynalasiz yangi narsalar ayniqsa misol uchun dokumentatsiyalar yangi frameworklar chiqqanda albatta ingliz tilida chiqadi,0.0526,0.0211,0.8211,38,38
323,04198.wav,8.453375,train,64.0,8.0,bo'lsak hamma deyarli neural networkga asoslangan bo'lgan,"digan bo'lsak, hamma deyarli neural networkga asoslangan bo'lgan",bo'lsak hamma deyarli neural networkga asoslangan bo'lgan,digan bo'lsak hamma deyarli neural networkga asoslangan bo'lgan,0.1429,0.1053,0.95,7,8
324,04201.wav,18.117375,train,200.0,25.0,"Matematikadan uchta savol berishgan, uchta masala berishgan. Ikkitasini yechganman, bittasini yecholmaganman, shu bilan ishga qabul qilinganman. Birinchi ishim shunaqa bo'lgan. Endi, men o'tgan yili","matematikadan uchta savol berishgan. Uchta masala berishgan. Ikkitasini yechganman, bittasini yecha olmaganman. Shu bilan ishga qabul qilinganman. Birinchi ishim shunaqa boʻlgan. Endi, men oʻtgan yili",matematikadan uchta savol berishgan uchta masala berishgan ikkitasini yechganman bittasini yecholmaganman shu bilan ishga qabul qilinganman birinchi ishim shunaqa bo'lgan endi men o'tgan yili,matematikadan uchta savol berishgan uchta masala berishgan ikkitasini yechganman bittasini yecha olmaganman shu bilan ishga qabul qilinganman birinchi ishim shunaqa bo'lgan endi men o'tgan yili,0.0833,0.0105,0.9948,24,25
325,04236.wav,13.413375,train,143.0,18.0,"O'shani polniy hammasini qilib berdi. Xullas lol qoldim. Savolim shundaki, deytalar qayerdan kiriladi, qanaqa qilib kodlashtiriladi unga?","o'shani polniy hammasini qilib berdi. Xullas lol qoldim. Savolim shundaki, buncha datalar qayerdan kiriladi? Qanaqa qilib kodlashtiriladi unga?",o'shani polniy hammasini qilib berdi xullas lol qoldim savolim shundaki deytalar qayerdan kiriladi qanaqa qilib kodlashtiriladi unga,o'shani polniy hammasini qilib berdi xullas lol qoldim savolim shundaki buncha datalar qayerdan kiriladi qanaqa qilib kodlashtiriladi unga,0.1176,0.0682,0.963,17,18
326,04245.wav,16.08,train,190.0,25.0,"Mana, batafsil o'zi tushuntirib beradi sizga. Rahmat. Hammaga assalomu alaykum. Meni ismim Adham Zohirov. O'sha eslatib o'tganlardek, Mohir AI da Team Lead bo'lib faoliyat yuritaman.","Mana. batafsil o'zi tushuntirib beradi. So'z sizga. Rahmat. Hammaga assalomu alaykum. Mening ismim Adham Zohirov. o'sha eslatib o'tganlaridek, Mohir AIda team lead bo'lib faoliyat yuritaman.",mana batafsil o'zi tushuntirib beradi sizga rahmat hammaga assalomu alaykum meni ismim adham zohirov o'sha eslatib o'tganlardek mohir ai da team lead bo'lib faoliyat yuritaman,mana batafsil o'zi tushuntirib beradi so'z sizga rahmat hammaga assalomu alaykum mening ismim adham zohirov o'sha eslatib o'tganlaridek mohir aida team lead bo'lib faoliyat yuritaman,0.2,0.0514,0.9748,25,25
327,04253.wav,13.9680625,train,285.0,36.0,"Hozir bitta ko'rib chiqishim kerak, lekin shunaqa payt masalan menga o'zimizda ishlaydigan bir dastur aytsa, mana shu falonchi yaxshi dasturchi ishga topshirgan ekan, shunikini birinchi ko'ring desa, men shuni birinchi bo'lib ko'rib, birinchi bo'lib intervyuga chaqiraman.","hozir bittalab ko'rib chiqishim kerak. Lekin shunaqa payt, masalan menga o'zimizda ishlaydigan birorta dasturchi aytsa, mana shu palonchi, yaxshi dasturchi, ishga topshirgan ekan, shunikini birinchi ko'ring desa, men shuni birinchi bo'lib ko'rib, birinchi bo'lib intervyuga chaqiraman.",hozir bitta ko'rib chiqishim kerak lekin shunaqa payt masalan menga o'zimizda ishlaydigan bir dastur aytsa mana shu falonchi yaxshi dasturchi ishga topshirgan ekan shunikini birinchi ko'ring desa men shuni birinchi bo'lib ko'rib birinchi bo'lib intervyuga chaqiraman,hozir bittalab ko'rib chiqishim kerak lekin shunaqa payt masalan menga o'zimizda ishlaydigan birorta dasturchi aytsa mana shu palonchi yaxshi dasturchi ishga topshirgan ekan shunikini birinchi ko'ring desa men shuni birinchi bo'lib ko'rib birinchi bo'lib intervyuga chaqiraman,0.1111,0.0414,0.893,36,36
328,04265.wav,11.408,train,146.0,18.0,"Web dasturlash uchun maxsus frameworklar bor. Flask, Django, aiogram, agar Telegram botlar qilaman desangiz, bularni o'rganishingiz kerak bo'ladi.","web dasturlash uchun maxsus frameworklar bor. Flask, Django, Aiogram, agar telegram botlar qilaman desangiz, bularni o'rganishingiz kerak bo'ladi.",web dasturlash uchun maxsus frameworklar bor flask django aiogram agar telegram botlar qilaman desangiz bularni o'rganishingiz kerak bo'ladi,web dasturlash uchun maxsus frameworklar bor flask django aiogram agar telegram botlar qilaman desangiz bularni o'rganishingiz kerak bo'ladi,0.0,0.0,1.0,18,18
329,04277.wav,14.5226875,train,146.0,19.0,"aksariyati hammasi Python bilan ishlaydi, lekin backendda ya'ni bizlarda ko'pi Cda yozilgan bo'lsa ham, lekin oxir-oqibat Pythonga borib taqaladi.","aksariyati hammasi Python bilan ishlaydi, lekin backendda ya'ni bizlarda ko'pi Cda yozilgan bo'lsa ham, lekin oxir-oqibat Pythonga borib taqaladi.",aksariyati hammasi python bilan ishlaydi lekin backendda ya'ni bizlarda ko'pi cda yozilgan bo'lsa ham lekin oxir-oqibat pythonga borib taqaladi,aksariyati hammasi python bilan ishlaydi lekin backendda ya'ni bizlarda ko'pi cda yozilgan bo'lsa ham lekin oxir-oqibat pythonga borib taqaladi,0.0,0.0,1.0,19,19
330,04278.wav,13.8186875,train,220.0,29.0,"matematika bo'lib turibdi. Lekin bugungi kunga kelib shunaqa bo'lib qoldiki, matematikani olib tashlashdi o'rtadan. Nimaga sabab desangiz, juda ham ko'p kutubxonalar tayyor yechimlar qilib tashlashdi shunaqangi, ya'ni","juda ham matematika ko'p edi. Lekin bugungi kunga kelib shunaqa bo'lib qoldiki, matematikani olib tashlashdi o'rtadan. Nimaga sabab desangiz, juda ham ko'p kutubxonalar tayyor yechimlar qilib tashlashdi, shunaqangi ya'ni",matematika bo'lib turibdi lekin bugungi kunga kelib shunaqa bo'lib qoldiki matematikani olib tashlashdi o'rtadan nimaga sabab desangiz juda ham ko'p kutubxonalar tayyor yechimlar qilib tashlashdi shunaqangi ya'ni,juda ham matematika ko'p edi lekin bugungi kunga kelib shunaqa bo'lib qoldiki matematikani olib tashlashdi o'rtadan nimaga sabab desangiz juda ham ko'p kutubxonalar tayyor yechimlar qilib tashlashdi shunaqangi ya'ni,0.1481,0.0849,0.8852,27,29
331,04283.wav,6.821375,train,90.0,12.0,"Aytmoqchi bo'lganim, bu yerda til muhim emas, asosan oxirgi chiqariladigan rezultat muhim.","aytmoqchi bo'lganim, bu yerda til muhim emas, asosan oxirgi chiqariladigan rezultat muhim.",aytmoqchi bo'lganim bu yerda til muhim emas asosan oxirgi chiqariladigan rezultat muhim,aytmoqchi bo'lganim bu yerda til muhim emas asosan oxirgi chiqariladigan rezultat muhim,0.0,0.0,1.0,12,12
